game_date,home_team,away_team,home_score,away_score,game_time,stadium,duration,home_first_downs,away_first_downs,home_num_rushes,home_rush_yards,home_rush_tds,away_num_rushes,away_rush_yards,away_rush_tds,home_pass_comp,home_pass_att,home_pass_yards,home_pass_tds,home_pass_ints,away_pass_comp,away_pass_att,away_pass_yards,away_pass_tds,away_pass_ints,home_sacks_allowed,home_sacks_yards_allowed,away_sacks_allowed,away_sacks_yards_allowed,home_net_pass_yards,away_net_pass_yards,home_total_yards,away_total_yards,home_fumbles,home_fumbles_lost,away_fumbles,away_fumbles_lost,home_turnovers,away_turnovers,home_num_penallity,home_penallity_yards,away_num_penallity,away_penallity_yards,home_third_downs,home_third_downs_converted,away_third_downs,away_third_downs_converted,home_fourth_downs,home_fourth_downs_converted,away_fourth_downs,away_fourth_downs_converted,home_time_possession,away_time_possession,won_toss,roof,surface,attendance,weather,fav_team,handicap,points_line,points_line_result
27/11/2008,Detroit Lions,Tennessee Titans,10,47,12:37:00,Ford Field ,00:03:10,6,19,14,23,0,46,292,4,14,28,154,1,1,12,19,181,0,0,4,23,1,17,131,164,154,456,4,2,1,1,3,1,5,38,9,65,0,11,8,16,0,0,0,0,00:23:06,00:36:54,Titans (deferred),dome,fieldturf,"60,112",,Tennessee Titans,-11,44,over
27/11/2008,Dallas Cowboys,Seattle Seahawks,34,9,16:29:00,Texas Stadium ,00:03:13,24,19,24,116,1,23,80,0,22,34,331,3,1,22,38,287,0,1,0,0,7,45,331,242,447,322,0,0,2,1,1,2,5,38,5,46,2,9,3,14,0,0,1,1,00:30:30,00:29:30,Cowboys,outdoors,fieldturf,"63,253","69 degrees, relative humidity 31%, no wind, wind chill 0",Dallas Cowboys,-12,46.5,under
27/11/2008,Philadelphia Eagles,Arizona Cardinals,48,20,20:16:00,Lincoln Financial Field ,00:03:10,32,12,40,185,2,10,25,0,27,39,260,4,0,21,39,235,3,3,1,8,0,0,252,235,437,260,1,1,3,1,1,4,8,61,1,2,10,15,3,10,0,0,0,2,00:39:33,00:20:27,Eagles,outdoors,grass,"69,144","41 degrees, relative humidity 62%, wind 5 mph",Philadelphia Eagles,-3,49,over
30/11/2008,St. Louis Rams,Miami Dolphins,12,16,13:00:00,Edward Jones Dome ,00:03:05,19,16,30,129,0,35,149,1,16,35,149,0,3,14,24,188,0,0,0,0,0,0,149,188,278,337,0,0,3,1,3,1,5,30,10,94,7,14,4,12,0,0,0,0,00:31:47,00:28:13,Dolphins,dome,fieldturf,"61,046",,Miami Dolphins,-7,44.5,under
30/11/2008,Buffalo Bills,San Francisco 49ers,3,10,13:01:00,Ralph Wilson Stadium ,00:03:01,18,12,25,156,0,29,62,0,21,38,205,0,0,14,23,161,1,0,3,11,3,28,194,133,350,195,2,1,4,1,1,1,6,43,4,35,7,15,7,15,0,2,0,0,00:30:30,00:29:30,Bills (deferred),outdoors,astroplay,"70,988","38 degrees, relative humidity 69%, wind 15 mph, wind chill 29",Buffalo Bills,-6.5,43,under
30/11/2008,Green Bay Packers,Carolina Panthers,31,35,13:02:00,Lambeau Field ,00:03:14,25,15,29,145,0,27,128,5,29,45,298,3,1,12,17,177,0,0,2,5,2,7,293,170,438,298,1,1,2,1,2,1,8,49,2,12,8,16,4,10,1,1,0,0,00:37:52,00:22:08,Panthers,outdoors,grass,"70,297","37 degrees, relative humidity 75%, wind 10 mph, wind chill 30",Green Bay Packers,-3,41.5,over
30/11/2008,Cincinnati Bengals,Baltimore Ravens,3,34,13:02:00,Paul Brown Stadium ,00:03:00,6,20,16,57,0,43,147,0,12,33,124,0,1,20,30,312,3,0,4,26,2,8,98,304,155,451,2,0,2,0,1,0,3,15,3,30,2,15,8,17,0,1,0,0,00:21:02,00:38:58,Bengals,outdoors,fieldturf,"63,871","42 degrees, relative humidity 93%, wind 3 mph",Baltimore Ravens,-7,36,over
30/11/2008,Cleveland Browns,Indianapolis Colts,6,10,13:02:00,Cleveland Browns Stadium ,00:02:44,13,14,32,101,0,29,90,0,16,29,110,0,1,15,21,125,0,2,3,18,0,0,92,125,193,215,1,1,3,1,2,3,4,25,2,10,11,20,5,10,0,1,0,1,00:32:14,00:27:46,Colts,outdoors,grass,"72,411","36 degrees, relative humidity 90%, wind 15 mph, wind chill 27",Indianapolis Colts,-4,44,under
30/11/2008,Tampa Bay Buccaneers,New Orleans Saints,23,20,13:02:00,Raymond James Stadium ,00:03:02,11,18,34,149,1,18,44,0,9,23,119,1,0,25,47,296,2,3,4,14,1,8,105,288,254,332,2,1,0,0,1,3,1,5,5,45,2,15,5,13,2,2,0,1,00:29:16,00:30:44,Buccaneers,outdoors,grass,"64,430","73 degrees, relative humidity 83%, wind 30 mph",Tampa Bay Buccaneers,-3.5,43.5,under
30/11/2008,Washington Redskins,New York Giants,7,23,13:04:00,FedExField ,00:03:02,17,23,18,92,1,35,108,1,24,39,249,0,1,21,34,305,1,1,4,21,2,9,228,296,320,404,2,1,0,0,2,1,7,47,3,19,4,13,7,16,0,2,0,1,00:24:16,00:35:44,Redskins,outdoors,grass,"85,912","40 degrees, relative humidity 92%, wind 10 mph, wind chill 0",New York Giants,-4,41,under
