game_date,home_team,away_team,home_score,away_score,game_time,stadium,duration,home_first_downs,away_first_downs,home_num_rushes,home_rush_yards,home_rush_tds,away_num_rushes,away_rush_yards,away_rush_tds,home_pass_comp,home_pass_att,home_pass_yards,home_pass_tds,home_pass_ints,away_pass_comp,away_pass_att,away_pass_yards,away_pass_tds,away_pass_ints,home_sacks_allowed,home_sacks_yards_allowed,away_sacks_allowed,away_sacks_yards_allowed,home_net_pass_yards,away_net_pass_yards,home_total_yards,away_total_yards,home_fumbles,home_fumbles_lost,away_fumbles,away_fumbles_lost,home_turnovers,away_turnovers,home_num_penallity,home_penallity_yards,away_num_penallity,away_penallity_yards,home_third_downs,home_third_downs_converted,away_third_downs,away_third_downs_converted,home_fourth_downs,home_fourth_downs_converted,away_fourth_downs,away_fourth_downs_converted,home_time_possession,away_time_possession,won_toss,roof,surface,attendance,weather,fav_team,handicap,points_line,points_line_result
05/10/2008,Green Bay Packers,Atlanta Falcons,24,27,13:02:00,Lambeau Field ,00:02:56,21,22,23,104,0,36,176,1,25,37,313,3,1,16,26,194,2,1,2,9,0,0,304,194,408,370,0,0,2,0,1,1,9,97,2,15,7,13,6,12,0,0,1,1,00:31:17,00:28:43,Falcons,outdoors,grass,"70,610","60 degrees, relative humidity 49%, wind 8 mph, wind chill 0",Green Bay Packers,-5,42.5,over
05/10/2008,Houston Texans,Indianapolis Colts,27,31,13:02:00,Reliant Stadium ,00:02:58,23,18,32,156,2,22,79,1,21,33,246,1,1,25,34,247,2,1,2,11,2,12,235,235,391,314,3,2,0,0,3,1,1,5,6,31,6,13,3,12,0,0,3,3,00:31:21,00:28:39,Colts,retractable roof (open),grass,"70,118",,Indianapolis Colts,-4.5,48.5,over
05/10/2008,Detroit Lions,Chicago Bears,7,34,13:02:00,Ford Field ,00:03:04,12,21,13,54,1,34,97,1,21,39,171,0,1,24,34,334,2,0,4,40,1,6,131,328,185,425,1,1,1,1,2,1,6,41,6,45,3,14,7,15,0,2,0,1,00:21:45,00:38:15,Bears (deferred),dome,fieldturf,"59,790",,Chicago Bears,-3,45.5,under
05/10/2008,Baltimore Ravens,Tennessee Titans,10,13,13:02:00,M&T Bank Stadium ,00:03:04,22,14,38,132,1,22,47,0,18,27,153,0,2,17,32,163,1,2,0,0,0,0,153,163,285,210,0,0,0,0,2,2,11,91,10,78,7,14,6,13,0,0,0,0,00:34:28,00:25:32,Ravens (deferred),outdoors,sportturf,"71,131","69 degrees, relative humidity 52%, wind 3 mph, wind chill 0",Tennessee Titans,-1,33.5,under
05/10/2008,New York Giants,Seattle Seahawks,44,6,13:03:00,Giants Stadium ,00:02:47,27,13,36,254,2,22,74,0,20,26,272,3,0,14,27,125,0,1,1,3,2,12,269,113,523,187,1,0,0,0,0,1,5,56,2,29,3,8,1,11,0,0,0,0,00:36:28,00:23:32,Seahawks,outdoors,fieldturf,"79,529","60 degrees, relative humidity 75%, wind 6 mph, wind chill 0",New York Giants,-6.5,43.5,over
05/10/2008,Miami Dolphins,San Diego Chargers,17,10,13:03:00,Dolphin Stadium ,00:02:51,23,10,40,167,1,19,60,0,22,29,228,1,0,13,28,159,1,0,2,5,2,17,223,142,390,202,2,1,0,0,1,0,1,5,4,46,7,14,3,12,1,1,0,1,00:36:41,00:23:19,Dolphins (deferred),outdoors,grass,"65,063","86 degrees, relative humidity 74%, wind 16 mph, wind chill 0",San Diego Chargers,-6,44.5,under
05/10/2008,Carolina Panthers,Kansas City Chiefs,34,0,13:04:00,Bank of America Stadium ,00:02:51,20,8,48,205,2,17,35,0,14,22,236,2,1,15,31,123,0,2,0,0,3,31,236,92,441,127,1,1,2,1,2,3,8,56,4,35,10,18,4,13,1,2,0,2,00:38:54,00:21:06,Panthers,outdoors,grass,"72,319","80 degrees, relative humidity 77%, no wind, wind chill 0",Carolina Panthers,-10,38,under
05/10/2008,Philadelphia Eagles,Washington Redskins,17,23,13:04:00,Lincoln Financial Field ,00:02:58,14,22,18,58,1,44,203,1,17,29,196,0,0,17,30,194,1,0,0,0,1,9,196,185,254,388,0,0,0,0,0,0,4,33,3,24,5,12,11,19,0,0,1,1,00:25:15,00:34:45,Eagles,outdoors,grass,"69,144","66 degrees, relative humidity 68%, wind 4 mph, wind chill 0",Philadelphia Eagles,-6.5,42,under
05/10/2008,Denver Broncos,Tampa Bay Buccaneers,16,13,16:05:00,Invesco Field at Mile High ,00:02:53,17,17,26,106,0,22,139,0,23,34,227,1,0,26,36,181,1,1,0,0,3,13,227,168,333,307,1,1,0,0,1,1,6,55,5,30,6,15,6,15,0,0,0,0,00:29:13,00:30:47,Buccaneers (deferred),outdoors,grass,"75,480","70 degrees, relative humidity 30%, wind 9 mph, wind chill 0",Denver Broncos,-4,47,under
05/10/2008,San Francisco 49ers,New England Patriots,21,30,16:15:00,Candlestick Park ,00:03:10,12,25,18,77,0,43,144,2,14,29,130,3,3,22,32,259,1,2,1,8,5,26,122,233,199,377,0,0,1,0,3,2,6,37,4,56,1,9,8,17,0,2,1,1,00:20:08,00:39:52,Patriots (deferred),outdoors,grass,"67,650","67 degrees, relative humidity 52%, wind 8 mph, wind chill 0",New England Patriots,-3,41,over
