game_date,home_team,away_team,home_score,away_score,game_time,stadium,duration,home_first_downs,away_first_downs,home_num_rushes,home_rush_yards,home_rush_tds,away_num_rushes,away_rush_yards,away_rush_tds,home_pass_comp,home_pass_att,home_pass_yards,home_pass_tds,home_pass_ints,away_pass_comp,away_pass_att,away_pass_yards,away_pass_tds,away_pass_ints,home_sacks_allowed,home_sacks_yards_allowed,away_sacks_allowed,away_sacks_yards_allowed,home_net_pass_yards,away_net_pass_yards,home_total_yards,away_total_yards,home_fumbles,home_fumbles_lost,away_fumbles,away_fumbles_lost,home_turnovers,away_turnovers,home_num_penallity,home_penallity_yards,away_num_penallity,away_penallity_yards,home_third_downs,home_third_downs_converted,away_third_downs,away_third_downs_converted,home_fourth_downs,home_fourth_downs_converted,away_fourth_downs,away_fourth_downs_converted,home_time_possession,away_time_possession,won_toss,roof,surface,attendance,weather,fav_team,handicap,points_line,points_line_result
10/01/2009,Tennessee Titans,Baltimore Ravens,10,13,16:33:00,LP Field ,00:03:07,21,9,28,116,1,30,50,0,26,42,281,0,1,11,22,161,1,0,1,6,0,0,275,161,391,211,5,2,0,0,3,0,12,89,8,40,4,14,3,13,0,2,0,0,00:34:07,00:25:53,Titans (deferred),outdoors,grass,"69,143","53 degrees, relative humidity 90%, wind 11 mph",Tennessee Titans,-3,33.5,under
10/01/2009,Carolina Panthers,Arizona Cardinals,13,33,20:16:00,Bank of America Stadium ,00:03:11,16,21,15,75,1,43,145,1,17,34,205,1,5,21,32,220,2,1,2,11,1,5,194,215,269,360,1,1,0,0,6,1,6,40,5,65,2,8,10,18,0,1,0,0,00:20:11,00:39:49,Panthers,outdoors,grass,"73,695","45 degrees, relative humidity 60%, wind 10 mph",Carolina Panthers,-10,49.5,under
11/01/2009,New York Giants,Philadelphia Eagles,11,23,13:06:00,Giants Stadium ,00:03:12,16,20,32,138,0,28,59,1,15,29,169,0,2,22,40,217,1,2,0,0,0,0,169,217,307,276,1,1,0,0,3,2,6,49,8,61,3,13,7,14,1,3,0,0,00:30:15,00:29:45,Giants,outdoors,fieldturf,"79,193","30 degrees, relative humidity 55%, wind 20 mph, wind chill 17",New York Giants,-4,39,under
11/01/2009,Pittsburgh Steelers,San Diego Chargers,35,24,16:45:00,Heinz Field ,00:03:13,22,15,42,165,3,11,15,0,17,27,181,1,0,21,35,308,3,1,1,4,4,33,177,275,342,290,0,0,1,1,0,2,7,44,8,104,6,14,5,12,0,2,0,0,00:36:30,00:23:30,Steelers (deferred),outdoors,dessograss,"63,899","26 degrees, relative humidity 69%, wind 5 mph, wind chill 20",Pittsburgh Steelers,-6.5,38.5,over
