game_date,home_team,away_team,home_score,away_score,game_time,stadium,duration,home_first_downs,away_first_downs,home_num_rushes,home_rush_yards,home_rush_tds,away_num_rushes,away_rush_yards,away_rush_tds,home_pass_comp,home_pass_att,home_pass_yards,home_pass_tds,home_pass_ints,away_pass_comp,away_pass_att,away_pass_yards,away_pass_tds,away_pass_ints,home_sacks_allowed,home_sacks_yards_allowed,away_sacks_allowed,away_sacks_yards_allowed,home_net_pass_yards,away_net_pass_yards,home_total_yards,away_total_yards,home_fumbles,home_fumbles_lost,away_fumbles,away_fumbles_lost,home_turnovers,away_turnovers,home_num_penallity,home_penallity_yards,away_num_penallity,away_penallity_yards,home_third_downs,home_third_downs_converted,away_third_downs,away_third_downs_converted,home_fourth_downs,home_fourth_downs_converted,away_fourth_downs,away_fourth_downs_converted,home_time_possession,away_time_possession,won_toss,roof,surface,attendance,weather,fav_team,handicap,points_line,points_line_result
26/09/2019,Green Bay Packers,Philadelphia Eagles,27,34,20:20:00,Lambeau Field ,00:03:27,31,24,20,77,1,33,176,2,34,53,422,2,1,16,27,160,3,0,1,8,0,0,414,160,491,336,1,1,0,0,2,0,5,50,9,93,6,11,5,9,0,1,0,0,00:32:21,00:27:39,Packers (deferred),outdoors,grass,"77,509","60 degrees, relative humidity 62%, wind 3 mph",Green Bay Packers,-3.5,46,over
29/09/2019,Houston Texans,Carolina Panthers,10,16,13:00:00,NRG Stadium ,00:03:06,18,19,22,136,1,28,94,1,21,34,160,0,1,24,34,232,0,0,6,32,3,29,128,203,264,297,1,1,3,3,2,3,7,81,6,35,4,11,7,14,0,0,0,0,00:29:22,00:30:38,Texans (deferred),retractable roof (closed),grass,"71,699",,Houston Texans,-5.5,47.5,under
29/09/2019,Detroit Lions,Kansas City Chiefs,30,34,13:00:00,Ford Field ,00:03:34,29,29,35,186,0,25,123,3,21,34,291,3,0,24,42,315,0,0,4,30,0,0,261,315,447,438,2,2,4,3,2,3,8,48,7,51,5,13,4,9,0,0,1,1,00:33:55,00:26:05,Chiefs (deferred),dome,fieldturf,"65,188",,Kansas City Chiefs,-7.5,54.5,over
29/09/2019,Indianapolis Colts,Oakland Raiders,24,31,13:00:00,Lucas Oil Stadium ,00:03:11,22,21,23,81,0,32,188,1,24,46,265,3,1,21,31,189,2,0,0,0,1,0,265,189,346,377,2,1,1,1,2,1,5,35,11,80,6,16,5,12,3,3,1,1,00:26:19,00:33:41,Colts (deferred),retractable roof (closed),fieldturf,"62,259",,Indianapolis Colts,-5.5,46,over
29/09/2019,New York Giants,Washington Redskins,24,3,13:00:00,MetLife Stadium ,00:02:52,24,8,37,164,1,17,55,0,23,31,225,1,2,15,28,144,0,4,0,0,3,23,225,121,389,176,4,2,0,0,4,4,5,45,12,58,8,13,2,11,1,1,0,0,00:36:09,00:23:51,Giants (deferred),outdoors,fieldturf ,"74,149","77 degrees, relative humidity 42%, wind 11 mph",New York Giants,-3,48,under
29/09/2019,Baltimore Ravens,Cleveland Browns,25,40,13:00:00,M&T Bank Stadium ,00:03:08,24,22,29,173,0,29,193,4,24,34,247,3,2,20,31,342,1,1,4,25,1,5,222,337,395,530,2,1,0,0,3,1,3,15,6,41,4,10,6,13,1,2,1,1,00:29:43,00:30:17,Browns,outdoors,grass,"70,686","83 degrees, relative humidity 57%, wind 8 mph",Baltimore Ravens,-7.5,47,over
29/09/2019,Miami Dolphins,Los Angeles Chargers,10,30,13:00:00,Hard Rock Stadium ,00:02:52,13,24,18,72,0,33,79,1,17,24,180,1,1,25,31,317,2,0,5,19,1,6,161,311,233,390,3,0,1,0,1,0,5,53,10,89,5,10,8,13,0,1,0,1,00:22:24,00:37:36,Dolphins (deferred),outdoors,grass,"64,278","88 degrees, relative humidity 53%, wind 15 mph",Los Angeles Chargers,-15,43.5,under
29/09/2019,Atlanta Falcons,Tennessee Titans,10,24,13:00:00,Mercedes-Benz Stadium ,00:02:57,24,22,17,58,1,34,138,0,35,53,397,0,0,18,27,227,3,0,5,33,0,0,364,227,422,365,1,1,3,0,1,0,7,50,5,77,5,14,6,13,1,4,0,1,00:30:41,00:29:19,Falcons (deferred),retractable roof (closed),fieldturf,"72,108",,Atlanta Falcons,-3.5,46,under
29/09/2019,Buffalo Bills,New England Patriots,10,16,13:00:00,New Era Field ,00:03:19,23,11,22,135,1,23,74,1,22,44,280,0,4,18,39,150,0,1,5,40,0,0,240,150,375,224,2,0,1,0,4,1,8,76,8,58,2,13,5,18,1,2,0,0,00:32:40,00:27:20,Bills (deferred),outdoors,astroturf,"70,317","58 degrees, relative humidity 71%, wind 10 mph",New England Patriots,-7,41.5,under
29/09/2019,Arizona Cardinals,Seattle Seahawks,10,27,16:05:00,State Farm Stadium ,00:02:56,20,21,23,115,1,27,115,1,22,32,241,0,1,22,28,240,1,0,4,35,4,15,206,225,321,340,0,0,3,0,1,0,7,44,7,65,3,9,4,10,0,0,0,0,00:26:36,00:33:24,Seahawks (deferred),retractable roof (closed),grass,"60,500",,Seattle Seahawks,-5.5,49,under
29/09/2019,Los Angeles Rams,Tampa Bay Buccaneers,40,55,16:05:00,Los Angeles Memorial Coliseum ,00:03:39,36,27,11,28,2,30,88,2,45,68,517,2,3,28,41,385,4,1,2,27,2,9,490,376,518,464,1,1,0,0,4,1,13,106,12,99,4,11,8,13,0,1,0,0,00:27:24,00:32:36,Rams (deferred),outdoors,grass,"68,117","74 degrees, relative humidity 41%, wind 2 mph",Los Angeles Rams,-9,48.5,over
29/09/2019,Denver Broncos,Jacksonville Jaguars,24,26,16:25:00,Empower Field at Mile High ,00:03:15,19,25,16,68,0,38,269,0,22,38,303,3,1,19,33,213,2,0,0,0,5,27,303,186,371,455,1,0,1,0,1,0,5,48,12,104,4,11,4,14,0,0,1,1,00:20:48,00:39:12,Jaguars (deferred),outdoors,grass,"76,219","87 degrees, relative humidity 11%, wind 14 mph",Denver Broncos,-2.5,37,over
29/09/2019,Chicago Bears,Minnesota Vikings,16,6,16:25:00,Soldier Field ,00:02:59,17,15,33,72,0,16,40,1,24,33,204,1,0,27,36,233,0,0,1,7,6,51,197,182,269,222,0,0,3,2,0,2,7,50,7,55,5,16,5,13,2,3,1,2,00:35:27,00:24:33,Vikings (deferred),outdoors,grass,"62,131","67 degrees, relative humidity 89%, wind 8 mph",Minnesota Vikings,-1,38,under
29/09/2019,New Orleans Saints,Dallas Cowboys,12,10,20:20:00,Mercedes-Benz Superdome ,00:02:56,18,15,27,117,0,20,45,1,23,30,193,0,1,22,33,223,0,1,5,44,1,11,149,212,266,257,0,0,2,2,1,3,9,80,6,64,6,14,4,11,0,0,0,1,00:36:04,00:23:56,Saints (deferred),dome,astroturf,"73,086",,Dallas Cowboys,-2.5,47,under
30/09/2019,Pittsburgh Steelers,Cincinnati Bengals,27,3,20:15:00,Heinz Field ,00:02:56,20,16,25,66,1,19,73,0,27,31,260,2,0,21,37,171,0,1,0,0,8,69,260,102,326,175,1,1,2,1,1,2,4,37,8,60,3,9,4,14,0,1,1,3,00:29:46,00:30:14,Steelers (deferred),outdoors,grass,"57,959","76 degrees, relative humidity 72%, wind 1 mph",Pittsburgh Steelers,-3.5,45.5,under
