game_date,home_team,away_team,home_score,away_score,game_time,stadium,duration,home_first_downs,away_first_downs,home_num_rushes,home_rush_yards,home_rush_tds,away_num_rushes,away_rush_yards,away_rush_tds,home_pass_comp,home_pass_att,home_pass_yards,home_pass_tds,home_pass_ints,away_pass_comp,away_pass_att,away_pass_yards,away_pass_tds,away_pass_ints,home_sacks_allowed,home_sacks_yards_allowed,away_sacks_allowed,away_sacks_yards_allowed,home_net_pass_yards,away_net_pass_yards,home_total_yards,away_total_yards,home_fumbles,home_fumbles_lost,away_fumbles,away_fumbles_lost,home_turnovers,away_turnovers,home_num_penallity,home_penallity_yards,away_num_penallity,away_penallity_yards,home_third_downs,home_third_downs_converted,away_third_downs,away_third_downs_converted,home_fourth_downs,home_fourth_downs_converted,away_fourth_downs,away_fourth_downs_converted,home_time_possession,away_time_possession,won_toss,roof,surface,attendance,weather,fav_team,handicap,points_line,points_line_result
19/09/2019,Jacksonville Jaguars,Tennessee Titans,20,7,20:20:00,TIAA Bank Stadium ,00:03:01,12,21,20,88,0,26,91,1,20,30,204,2,0,23,40,304,0,0,0,0,9,55,204,249,292,340,0,0,3,1,0,1,4,30,9,101,2,11,8,17,0,1,0,1,00:24:44,00:35:16,Titans (deferred),outdoors,grass,"58,613","73 degrees, relative humidity 87%, wind 9 mph",Tennessee Titans,-1.5,38,under
22/09/2019,Buffalo Bills,Cincinnati Bengals,21,17,13:00:00,New Era Field ,00:03:15,25,17,36,175,1,19,66,1,23,36,243,1,1,20,36,250,1,2,1,2,2,10,241,240,416,306,3,1,2,2,2,4,7,55,8,54,5,13,3,11,0,0,0,0,00:36:54,00:23:06,Bengals (deferred),outdoors,astroturf,"69,448","83 degrees, relative humidity 53%, wind 13 mph",Buffalo Bills,-5.5,43.5,under
22/09/2019,Philadelphia Eagles,Detroit Lions,24,27,13:00:00,Lincoln Financial Field ,00:03:09,22,16,30,127,1,28,86,1,19,36,259,2,0,18,32,201,1,0,3,13,0,0,246,201,373,287,3,2,0,0,2,0,4,30,9,61,7,13,6,14,0,2,0,0,00:32:18,00:27:42,Lions (deferred),outdoors,grass,"69,796","84 degrees, relative humidity 53%, wind 7 mph",Philadelphia Eagles,-4,45,over
22/09/2019,Indianapolis Colts,Atlanta Falcons,27,24,13:00:00,Lucas Oil Stadium ,00:02:59,29,25,24,79,1,20,93,0,28,37,310,2,0,29,34,304,3,1,1,10,0,0,300,304,379,397,0,0,0,0,0,1,4,39,16,128,5,8,8,10,0,0,0,0,00:31:23,00:28:37,Falcons (deferred),retractable roof (closed),fieldturf,"60,295",,Indianapolis Colts,-1,48,over
22/09/2019,New England Patriots,New York Jets,30,14,13:00:00,Gillette Stadium ,00:02:58,21,6,27,68,2,20,36,0,30,45,320,2,1,12,22,98,0,1,1,7,5,29,313,69,381,105,1,1,0,0,2,1,8,70,5,67,6,15,0,12,0,0,0,1,00:35:14,00:24:46,Patriots (deferred),outdoors,grass,"65,878","81 degrees, relative humidity 49%, wind 10 mph",New England Patriots,-20.5,43,over
22/09/2019,Minnesota Vikings,Oakland Raiders,34,14,13:00:00,U.S. Bank Stadium ,00:02:49,23,17,38,211,3,20,88,0,15,21,174,1,0,27,34,242,2,1,0,0,4,28,174,214,385,302,1,0,1,0,0,1,6,59,7,84,5,9,3,11,0,0,2,3,00:31:32,00:28:28,Raiders (deferred),dome,sportturf,"66,738",,Minnesota Vikings,-8.5,43,over
22/09/2019,Dallas Cowboys,Miami Dolphins,31,6,13:00:00,AT&T Stadium ,00:03:08,28,17,34,235,2,24,72,0,19,32,246,2,1,20,41,229,0,0,1,5,3,18,241,211,476,283,0,0,3,1,1,1,8,100,5,35,5,10,3,15,0,0,1,3,00:30:56,00:29:04,Cowboys (deferred),retractable roof (closed),fieldturf,"90,127",,Dallas Cowboys,-22,46.5,under
22/09/2019,Kansas City Chiefs,Baltimore Ravens,33,28,13:00:00,Arrowhead Stadium ,00:03:12,27,29,25,140,1,32,203,4,27,37,374,3,0,22,43,267,0,0,1,11,3,18,363,249,503,452,3,0,0,0,0,0,4,31,7,60,5,9,5,13,0,1,3,4,00:27:16,00:32:44,Ravens (deferred),outdoors,astroturf,"73,390",,Kansas City Chiefs,-4.5,52,over
22/09/2019,Green Bay Packers,Denver Broncos,27,16,13:00:00,Lambeau Field ,00:02:58,16,20,23,77,2,38,149,2,17,29,235,1,0,20,29,213,0,1,0,0,6,52,235,161,312,310,0,0,2,2,0,3,7,53,3,27,2,9,8,15,0,0,1,2,00:24:26,00:35:34,Broncos (deferred),outdoors,grass,"78,078","69 degrees, relative humidity 93%, wind 7 mph",Green Bay Packers,-7,42,over
22/09/2019,Tampa Bay Buccaneers,New York Giants,31,32,16:05:00,Raymond James Stadium ,00:03:20,24,17,32,144,0,19,72,2,23,37,380,3,1,23,36,336,2,0,4,25,5,24,355,312,499,384,0,0,3,2,1,2,4,30,6,59,4,14,6,13,1,1,1,1,00:33:12,00:26:48,Giants (deferred),outdoors,grass,"55,070","88 degrees, relative humidity 46%, wind 11 mph",Tampa Bay Buccaneers,-5,48,over
22/09/2019,Arizona Cardinals,Carolina Panthers,20,38,16:05:00,State Farm Stadium ,00:02:56,21,21,22,121,0,31,173,1,30,43,173,2,2,19,26,261,4,0,8,46,2,21,127,240,248,413,0,0,2,1,2,1,7,52,3,35,9,17,4,10,1,1,0,0,00:31:44,00:28:16,Cardinals (deferred),retractable roof (closed),grass,"60,104",,Arizona Cardinals,-2.5,46,over
22/09/2019,San Francisco 49ers,Pittsburgh Steelers,24,20,16:25:00,Levi's Stadium ,00:02:57,26,11,40,168,2,22,79,0,23,32,277,1,2,14,27,174,2,1,1,9,2,14,268,160,436,239,4,3,2,1,5,2,5,71,6,42,6,11,3,12,0,0,0,1,00:36:17,00:23:43,Steelers (deferred),outdoors,grass,"69,439","79 degrees, relative humidity 36%, wind 3 mph",San Francisco 49ers,-6,44.5,under
22/09/2019,Los Angeles Chargers,Houston Texans,20,27,16:25:00,StubHub Center ,00:03:17,22,20,18,73,0,19,39,1,31,46,318,2,0,25,34,351,3,0,5,25,2,14,293,337,366,376,1,1,2,1,1,1,7,69,6,65,5,15,6,10,2,3,0,0,00:31:48,00:28:12,Texans (deferred),outdoors,grass,"25,349","87 degrees, relative humidity 37%, wind 4 mph",Los Angeles Chargers,-3,49,under
22/09/2019,Seattle Seahawks,New Orleans Saints,27,33,16:25:00,CenturyLink Field ,00:03:09,26,15,26,108,2,23,88,1,32,50,406,2,0,19,27,177,2,0,0,0,0,0,406,177,514,265,1,1,1,1,1,1,7,53,11,70,5,14,3,11,1,4,1,1,00:31:33,00:28:27,Saints (deferred),outdoors,fieldturf,"69,005","63 degrees, relative humidity 85%, wind 8 mph",Seattle Seahawks,-5,44,over
22/09/2019,Cleveland Browns,Los Angeles Rams,13,20,20:20:00,FirstEnergy Stadium ,00:03:04,18,20,24,95,0,24,90,0,18,36,195,1,1,24,38,268,2,2,3,20,2,14,175,254,270,344,1,0,1,1,1,3,8,60,7,49,6,16,6,14,0,2,0,0,00:31:37,00:28:23,Rams (deferred),outdoors,grass,"67,431","83 degrees, relative humidity 33%, wind 12 mph",Los Angeles Rams,-4,48,under
23/09/2019,Washington Redskins,Chicago Bears,15,31,20:15:00,FedExField ,00:03:05,25,21,21,69,0,24,90,0,30,43,332,2,3,25,31,231,3,1,4,45,3,23,287,208,356,298,3,2,0,0,5,1,9,61,9,59,3,9,8,13,2,3,0,0,00:28:24,00:31:36,Redskins (deferred),outdoors,grass,"67,327","87 degrees, relative humidity 39%, wind 5 mph",Chicago Bears,-5,41,over
