game_date,home_team,away_team,home_score,away_score,game_time,stadium,duration,home_first_downs,away_first_downs,home_num_rushes,home_rush_yards,home_rush_tds,away_num_rushes,away_rush_yards,away_rush_tds,home_pass_comp,home_pass_att,home_pass_yards,home_pass_tds,home_pass_ints,away_pass_comp,away_pass_att,away_pass_yards,away_pass_tds,away_pass_ints,home_sacks_allowed,home_sacks_yards_allowed,away_sacks_allowed,away_sacks_yards_allowed,home_net_pass_yards,away_net_pass_yards,home_total_yards,away_total_yards,home_fumbles,home_fumbles_lost,away_fumbles,away_fumbles_lost,home_turnovers,away_turnovers,home_num_penallity,home_penallity_yards,away_num_penallity,away_penallity_yards,home_third_downs,home_third_downs_converted,away_third_downs,away_third_downs_converted,home_fourth_downs,home_fourth_downs_converted,away_fourth_downs,away_fourth_downs_converted,home_time_possession,away_time_possession,won_toss,roof,surface,attendance,weather,fav_team,handicap,points_line,points_line_result
10/10/2019,New England Patriots,New York Giants,35,14,20:20:00,Gillette Stadium ,00:03:02,27,10,34,114,3,16,52,0,31,41,334,0,1,15,31,161,1,3,3,21,1,0,313,161,427,213,2,1,1,1,2,4,3,20,5,40,6,13,2,10,0,2,0,1,00:39:36,00:20:24,Giants (deferred),outdoors,grass,"65,878","54 degrees, relative humidity 61%, wind 13 mph",New England Patriots,-16.5,43,over
13/10/2019,Tampa Bay Buccaneers,Carolina Panthers,26,37,09:30:00,Tottenham Stadium ,00:03:26,23,17,14,42,2,29,59,2,30,54,400,1,5,20,32,227,2,0,7,35,2,18,365,209,407,268,4,2,1,1,7,1,9,70,3,30,5,15,3,15,1,2,1,1,00:28:50,00:31:10,Buccaneers,outdoors,grass,"60,087","61 degrees, relative humidity 86%, wind 14 mph",Carolina Panthers,-2,48.5,over
13/10/2019,Kansas City Chiefs,Houston Texans,24,31,13:00:00,Arrowhead Stadium ,00:03:07,20,35,11,53,0,41,192,3,19,35,273,3,1,30,42,280,1,2,1,17,0,0,256,280,309,472,1,1,1,1,2,3,11,79,10,70,4,8,5,12,0,0,2,3,00:20:12,00:39:48,Texans (deferred),outdoors,astroturf,"73,323","56 degrees, relative humidity 47%, wind 2 mph",Kansas City Chiefs,-3.5,54.5,over
13/10/2019,Miami Dolphins,Washington Redskins,16,17,13:00:00,Hard Rock Stadium ,00:03:09,21,13,21,84,1,33,145,0,27,43,217,1,2,13,25,166,2,0,5,30,0,0,187,166,271,311,2,0,1,0,2,0,5,45,6,56,3,14,2,11,2,2,0,0,00:32:39,00:27:21,Dolphins (deferred),outdoors,grass,"59,808","84 degrees, relative humidity 66%, wind 13 mph",Washington Redskins,-6,42,under
13/10/2019,Cleveland Browns,Seattle Seahawks,28,32,13:00:00,FirstEnergy Stadium ,00:03:31,21,29,24,157,3,38,170,2,22,37,249,1,3,23,33,295,2,0,0,0,3,11,249,284,406,454,1,1,2,1,4,1,9,83,10,65,3,8,6,13,2,3,0,0,00:26:19,00:33:41,Seahawks (deferred),outdoors,grass,"67,431","58 degrees, relative humidity 38%, wind 20 mph",Cleveland Browns,-1,45.5,over
13/10/2019,Baltimore Ravens,Cincinnati Bengals,23,17,13:00:00,M&T Bank Stadium ,00:03:12,26,18,43,269,2,14,33,1,21,33,236,0,0,21,39,235,0,1,1,8,2,18,228,217,497,250,1,1,0,0,1,1,10,81,4,20,9,15,5,11,0,0,0,0,00:39:42,00:20:18,Ravens (deferred),outdoors,grass,"70,051","64 degrees, relative humidity 43%, wind 7 mph",Baltimore Ravens,-10.5,47,under
13/10/2019,Minnesota Vikings,Philadelphia Eagles,38,20,13:00:00,U.S. Bank Stadium ,00:03:07,26,19,35,122,1,22,108,0,22,29,333,4,1,26,41,306,2,2,1,8,2,14,325,292,447,400,1,1,1,1,2,3,4,30,7,49,2,10,4,12,1,1,1,3,00:32:04,00:27:56,Eagles (deferred),dome,sportturf,"66,837",,Minnesota Vikings,-3.5,44,over
13/10/2019,Jacksonville Jaguars,New Orleans Saints,6,13,13:00:00,TIAA Bank Stadium ,00:02:52,11,18,24,75,0,26,104,0,14,29,163,0,1,24,36,240,1,0,2,12,3,18,151,222,226,326,0,0,1,0,1,0,2,15,3,35,4,14,5,13,0,1,0,0,00:26:51,00:33:09,Jaguars (deferred),outdoors,grass,"64,341","81 degrees, relative humidity 56%, wind 3 mph",Jacksonville Jaguars,-2.5,42.5,under
13/10/2019,Los Angeles Rams,San Francisco 49ers,7,20,16:05:00,Los Angeles Memorial Coliseum ,00:03:11,10,22,22,109,1,41,99,2,13,24,78,0,0,24,33,243,0,1,4,30,2,11,48,232,157,331,2,1,1,1,1,2,8,59,4,30,0,9,8,17,0,4,1,1,00:21:08,00:38:52,Rams (deferred),outdoors,grass,"75,695","77 degrees, relative humidity 42%, wind 2 mph",Los Angeles Rams,-3,49.5,under
13/10/2019,Arizona Cardinals,Atlanta Falcons,34,33,16:05:00,State Farm Stadium ,00:03:07,24,31,29,102,1,25,103,0,27,37,340,3,0,30,36,356,4,0,0,0,2,15,340,341,442,444,0,0,1,0,0,0,8,57,8,72,7,13,6,11,1,1,0,0,00:27:13,00:32:47,Falcons,retractable roof (closed),grass,"60,140",,Atlanta Falcons,-3,52.5,over
13/10/2019,Denver Broncos,Tennessee Titans,16,0,16:25:00,Empower Field at Mile High ,00:02:55,11,12,30,103,1,21,39,0,18,28,177,0,1,20,34,207,0,3,1,10,7,42,167,165,270,204,2,0,1,0,1,3,8,51,6,40,2,14,2,14,0,0,0,2,00:29:46,00:30:14,Broncos (deferred),outdoors,grass,"75,815","69 degrees, relative humidity 9%, wind 7 mph",Denver Broncos,-1,41,under
