game_date,home_team,away_team,home_score,away_score,game_time,stadium,duration,home_first_downs,away_first_downs,home_num_rushes,home_rush_yards,home_rush_tds,away_num_rushes,away_rush_yards,away_rush_tds,home_pass_comp,home_pass_att,home_pass_yards,home_pass_tds,home_pass_ints,away_pass_comp,away_pass_att,away_pass_yards,away_pass_tds,away_pass_ints,home_sacks_allowed,home_sacks_yards_allowed,away_sacks_allowed,away_sacks_yards_allowed,home_net_pass_yards,away_net_pass_yards,home_total_yards,away_total_yards,home_fumbles,home_fumbles_lost,away_fumbles,away_fumbles_lost,home_turnovers,away_turnovers,home_num_penallity,home_penallity_yards,away_num_penallity,away_penallity_yards,home_third_downs,home_third_downs_converted,away_third_downs,away_third_downs_converted,home_fourth_downs,home_fourth_downs_converted,away_fourth_downs,away_fourth_downs_converted,home_time_possession,away_time_possession,won_toss,roof,surface,attendance,weather,fav_team,handicap,points_line,points_line_result
28/11/2019,Detroit Lions,Chicago Bears,20,24,12:30:00,Ford Field ,00:03:23,19,22,27,105,0,23,88,0,22,38,280,2,1,29,38,338,3,1,2,21,1,7,259,331,364,419,0,0,0,0,1,1,9,85,10,89,8,16,5,10,0,1,0,1,00:29:10,00:30:50,Lions (deferred),dome,fieldturf,"65,412",,Chicago Bears,-5.5,37.5,over
28/11/2019,Dallas Cowboys,Buffalo Bills,15,26,16:30:00,AT&T Stadium ,00:03:11,32,22,19,103,0,34,124,1,32,49,355,2,1,20,25,259,2,0,4,32,4,27,323,232,426,356,3,1,1,0,2,0,5,66,7,53,7,13,6,14,1,3,2,2,00:26:42,00:33:18,Bills (deferred),retractable roof (closed),fieldturf,"90,445",,Dallas Cowboys,-6.5,46.5,under
28/11/2019,Atlanta Falcons,New Orleans Saints,18,26,20:20:00,Mercedes-Benz Stadium ,00:03:12,27,14,26,89,0,18,95,1,35,50,312,2,2,18,31,184,1,0,9,53,0,0,259,184,348,279,2,1,0,0,3,0,4,18,9,121,6,16,2,10,2,4,0,0,00:35:37,00:24:23,Falcons,retractable roof (closed),fieldturf,"71,993",,New Orleans Saints,-7,48,under
01/12/2019,New York Giants,Green Bay Packers,13,31,13:00:00,MetLife Stadium ,00:02:56,20,19,27,95,0,26,79,0,20,37,240,1,3,21,33,243,4,0,0,0,0,0,240,243,335,322,1,0,2,0,3,0,4,31,7,54,5,14,7,13,3,4,1,1,00:31:17,00:28:43,Packers (deferred),outdoors,fieldturf ,"75,950","32 degrees, relative humidity 86%, wind 10 mph",Green Bay Packers,-6.5,43.5,over
01/12/2019,Cincinnati Bengals,New York Jets,22,6,13:00:00,Paul Brown Stadium ,00:03:11,18,15,25,44,1,17,62,0,22,37,243,1,0,28,48,239,0,0,1,10,4,30,233,209,277,271,2,0,0,0,0,0,2,15,10,106,5,14,7,17,0,0,0,2,00:31:41,00:28:19,Jets,outdoors,grass,"39,804","46 degrees, relative humidity 77%, wind 15 mph",New York Jets,-2.5,43,under
01/12/2019,Carolina Panthers,Washington Redskins,21,29,13:00:00,Bank of America Stadium ,00:03:32,22,20,20,65,1,30,248,3,27,46,278,2,1,13,25,147,0,0,7,65,5,33,213,114,278,362,2,1,2,0,2,0,5,43,6,65,5,16,3,11,1,2,0,0,00:29:23,00:30:37,Redskins (deferred),outdoors,grass,"71,504","64 degrees, relative humidity 77%, wind 16 mph",Carolina Panthers,-10.5,38.5,over
01/12/2019,Miami Dolphins,Philadelphia Eagles,37,31,13:00:00,Hard Rock Stadium ,00:03:27,26,23,20,58,1,19,92,0,28,40,366,4,1,28,46,310,3,1,3,15,2,16,351,294,409,386,0,0,1,0,1,1,7,59,10,91,5,12,7,14,3,3,0,0,00:31:18,00:28:42,Eagles (deferred),outdoors,grass,"65,545",,Philadelphia Eagles,-10.5,45,over
01/12/2019,Indianapolis Colts,Tennessee Titans,17,31,13:00:00,Lucas Oil Stadium ,00:03:07,22,15,24,82,1,30,154,1,25,40,319,1,2,17,22,182,2,0,3,10,6,44,309,138,391,292,1,1,2,2,3,2,6,40,3,33,5,12,5,13,0,0,1,1,00:32:31,00:27:29,Colts (deferred),retractable roof (closed),fieldturf,"60,361",,Tennessee Titans,-1,41.5,over
01/12/2019,Jacksonville Jaguars,Tampa Bay Buccaneers,11,28,13:00:00,TIAA Bank Stadium ,00:03:20,14,19,17,49,0,31,74,2,23,41,240,1,2,21,33,268,0,0,5,47,4,27,193,241,242,315,3,2,1,1,4,1,16,121,8,44,4,14,7,17,1,3,1,2,00:26:28,00:33:32,Jaguars (deferred),outdoors,grass,"62,633",,Tampa Bay Buccaneers,-3,46.5,under
01/12/2019,Pittsburgh Steelers,Cleveland Browns,20,13,13:00:00,Heinz Field ,00:03:10,18,19,32,124,1,24,106,0,14,21,212,1,1,18,34,196,1,1,1,13,5,23,199,173,323,279,1,0,1,1,1,2,10,65,5,34,4,10,4,12,0,0,1,2,00:27:54,00:32:06,Steelers (deferred),outdoors,grass,"62,157","46 degrees, relative humidity 91%, wind 6 mph",Cleveland Browns,-1,40,under
