game_date,year,week,home_team_alias,away_team_alias,home_score,away_score,stadium,degrees,wind,humidity,roof,handicap,points_line,points_line_result,is_divisional_game,is_dome_game,home_previous_game,away_previous_game,away_distance_travelled,home_score_margin_rank,away_score_margin_rank,home_pass_yards_margin_rank,away_pass_yards_margin_rank,home_pass_yards_margin_reverse_rank,away_pass_yards_margin_reverse_rank,home_rush_yards_margin_rank,away_rush_yards_margin_rank,home_rush_yards_margin_reverse_rank,away_rush_yards_margin_reverse_rank,home_turnovers_margin_rank,away_turnovers_margin_rank,home_turnovers_margin_reverse_rank,away_turnovers_margin_reverse_rank,home_sacks_allowed_margin_rank,away_sacks_allowed_margin_rank,home_sacks_allowed_margin_reverse_rank,away_sacks_allowed_margin_reverse_rank,home_penallity_yards_margin_rank,away_penallity_yards_margin_rank,home_penallity_yards_margin_reverse_rank,away_penallity_yards_margin_reverse_rank,home_third_downs_converted_margin_rank,away_third_downs_converted_margin_rank,home_third_downs_converted_margin_reverse_rank,away_third_downs_converted_margin_reverse_rank,home_fourth_downs_converted_margin_rank,away_fourth_downs_converted_margin_rank,home_fourth_downs_converted_margin_reverse_rank,away_fourth_downs_converted_margin_reverse_rank,home_time_possession_margin_rank,away_time_possession_margin_rank,home_time_possession_margin_reverse_rank,away_time_possession_margin_reverse_rank,home_team_win
2011-01-15,2010,19,Steelers,Ravens,31,24,Heinz Field,36,17,58,outdoors,-3.0,37.0,1,1,0,1,2,197,0.044,0.047,0.035,0.032,0.035,0.036,0.067,0.056,0.011,0.016,0.012,0.02,0.028,0.046,0.038,0.035,0.034,0.023,0.041,0.028,0.036,0.043,0.041,0.031,0.026,0.032,0.015,0.024,0.039,0.034,0.051,0.046,0.011,0.025,1
2011-01-15,2010,19,Falcons,Packers,21,48,Georgia Dome,0,0,0,dome,-1.5,43.5,1,0,1,1,2,823,0.033,0.059,0.018,0.051,0.028,0.019,0.021,0.03,0.021,0.036,0.014,0.018,0.039,0.052,0.02,0.037,0.023,0.035,0.013,0.042,0.042,0.036,0.047,0.029,0.019,0.024,0.033,0.018,0.025,0.051,0.041,0.062,0.017,0.02,0
2011-01-16,2010,19,Bears,Seahawks,35,24,Soldier Field,24,4,55,outdoors,-10.0,43.0,1,0,0,1,1,1734,0.031,0.022,0.025,0.012,0.032,0.06,0.027,0.018,0.038,0.05,0.029,0.04,0.036,0.019,0.044,0.038,0.025,0.025,0.046,0.044,0.029,0.035,0.036,0.022,0.042,0.051,0.026,0.04,0.031,0.043,0.031,0.015,0.038,0.077,1
2011-01-16,2010,19,Patriots,Jets,21,28,Gillette Stadium,30,14,0,outdoors,-9.5,45.0,1,1,0,1,1,170,0.082,0.055,0.032,0.031,0.023,0.025,0.036,0.056,0.021,0.009,0.019,0.027,0.059,0.048,0.022,0.019,0.046,0.055,0.036,0.034,0.037,0.022,0.036,0.05,0.032,0.027,0.028,0.033,0.033,0.021,0.046,0.048,0.032,0.019,0
