game_date,year,week,home_team_alias,away_team_alias,home_score,away_score,stadium,degrees,wind,humidity,roof,fav_team,handicap,points_line,points_line_result,home_first_downs,away_first_downs,home_num_rushes,home_rush_yards,home_rush_tds,away_num_rushes,away_rush_yards,away_rush_tds,home_pass_comp,home_pass_att,home_pass_yards,home_pass_tds,home_pass_ints,away_pass_comp,away_pass_att,away_pass_yards,away_pass_tds,away_pass_ints,home_sacks_allowed,home_sacks_yards_allowed,away_sacks_allowed,away_sacks_yards_allowed,home_net_pass_yards,away_net_pass_yards,home_total_yards,away_total_yards,home_fumbles,home_fumbles_lost,away_fumbles,away_fumbles_lost,home_turnovers,away_turnovers,home_num_penallity,home_penallity_yards,away_num_penallity,away_penallity_yards,home_third_downs,home_third_downs_converted,away_third_downs,away_third_downs_converted,home_fourth_downs,home_fourth_downs_converted,away_fourth_downs,away_fourth_downs_converted,home_time_possession,away_time_possession
2014-09-11,2014,2,Ravens,Steelers,26,6,M&T Bank Stadium,82,6,40,outdoors,Baltimore Ravens,-2.5,44.0,0,25,17,36,157,0,18,99,0,21,29,166,2,0,22,37,217,0,1,0,0,2,15,166,202,323,301,0,0,2,2,0,3,4,35,9,75,5,12,6,12,1,1,0,0,2108,1492
2014-09-14,2014,2,Bills,Dolphins,29,10,Ralph Wilson Stadium,58,4,56,outdoors,Buffalo Bills,-1.5,42.5,0,13,23,33,113,0,21,80,0,16,26,202,1,0,31,49,241,1,1,0,0,4,31,202,210,315,290,0,0,1,1,0,2,6,40,3,20,5,15,5,16,0,0,1,4,1723,1877
2014-09-14,2014,2,Browns,Saints,26,24,FirstEnergy Stadium,61,6,62,outdoors,New Orleans Saints,-6.0,48.5,1,23,26,30,122,1,27,174,1,24,41,204,1,0,27,40,237,2,1,1,2,2,14,202,223,324,397,0,0,1,1,0,2,4,30,5,39,7,16,7,13,2,2,0,0,1690,1910
2014-09-14,2014,2,Titans,Cowboys,10,26,Nissan Stadium,75,2,45,outdoors,Tennessee Titans,-3.5,49.5,0,13,26,13,82,0,43,220,1,18,34,234,1,2,19,29,176,1,0,2,2,4,28,232,148,314,368,1,0,1,1,2,1,5,30,4,25,2,10,9,16,0,1,0,0,1129,2471
2014-09-14,2014,2,Panthers,Lions,24,7,Bank of America Stadium,70,9,63,outdoors,Carolina Panthers,-2.5,44.0,0,20,21,24,62,1,18,70,0,22,34,281,1,0,27,48,291,1,1,4,30,4,38,251,253,313,323,0,0,3,2,0,3,4,45,5,33,3,12,6,15,0,0,1,2,1759,1841
2014-09-14,2014,2,Giants,Cardinals,14,25,MetLife Stadium,66,1,48,outdoors,Arizona Cardinals,-2.0,42.5,0,24,21,27,81,0,28,124,1,26,39,277,2,2,14,29,167,0,0,2,17,4,25,260,142,341,266,2,2,0,0,4,0,9,70,7,71,6,12,5,13,0,1,0,0,1949,1651
2014-09-14,2014,2,Vikings,Patriots,7,30,TCF Bank Stadium,58,0,0,outdoors,New England Patriots,-5.5,48.5,0,17,16,19,54,0,37,150,1,19,36,202,1,4,14,21,149,1,0,6,39,1,7,163,142,217,292,1,0,1,0,4,0,7,58,15,163,4,11,5,14,0,1,0,1,1706,1894
2014-09-14,2014,2,Redskins,Jaguars,41,10,FedExField,65,6,50,outdoors,Washington Redskins,-6.0,42.5,1,32,8,42,191,3,10,25,0,24,36,288,2,0,14,28,193,1,1,3,30,10,70,258,123,449,148,0,0,0,0,0,1,11,98,6,44,6,14,3,13,1,2,0,1,2341,1259
2014-09-14,2014,2,Bengals,Falcons,24,10,Paul Brown Stadium,66,4,48,outdoors,Cincinnati Bengals,-6.0,49.0,0,21,19,45,170,2,19,97,0,16,24,302,1,0,24,44,231,1,3,0,0,2,19,302,212,472,309,0,0,0,0,0,3,7,55,7,56,6,14,3,12,0,0,1,2,1979,1621
2014-09-14,2014,2,Chargers,Seahawks,30,21,Qualcomm Stadium,94,8,33,outdoors,Seattle Seahawks,-5.5,44.0,1,26,14,37,101,0,13,108,1,28,37,284,3,0,17,25,202,2,0,1,8,2,22,276,180,377,288,4,0,2,1,0,1,6,53,8,53,10,17,3,8,0,0,0,1,2535,1065
