game_date,year,week,home_team_alias,away_team_alias,home_score,away_score,stadium,degrees,wind,humidity,roof,fav_team,handicap,points_line,points_line_result,home_first_downs,away_first_downs,home_num_rushes,home_rush_yards,home_rush_tds,away_num_rushes,away_rush_yards,away_rush_tds,home_pass_comp,home_pass_att,home_pass_yards,home_pass_tds,home_pass_ints,away_pass_comp,away_pass_att,away_pass_yards,away_pass_tds,away_pass_ints,home_sacks_allowed,home_sacks_yards_allowed,away_sacks_allowed,away_sacks_yards_allowed,home_net_pass_yards,away_net_pass_yards,home_total_yards,away_total_yards,home_fumbles,home_fumbles_lost,away_fumbles,away_fumbles_lost,home_turnovers,away_turnovers,home_num_penallity,home_penallity_yards,away_num_penallity,away_penallity_yards,home_third_downs,home_third_downs_converted,away_third_downs,away_third_downs_converted,home_fourth_downs,home_fourth_downs_converted,away_fourth_downs,away_fourth_downs_converted,home_time_possession,away_time_possession
2013-12-22,2013,16,Rams,Buccaneers,23,13,The Dome at America's Center,0,0,0,dome,St. Louis Rams,-3.5,43.0,0,18,14,39,129,2,23,59,1,16,20,158,0,0,16,26,158,0,0,1,10,7,47,148,111,277,170,2,2,2,2,2,2,7,85,3,26,6,14,4,14,1,2,1,2,2046,1554
2013-12-22,2013,16,Texans,Broncos,13,37,Reliant Stadium,0,0,0,retractable roof (closed),Denver Broncos,-9.5,53.0,0,14,25,26,87,0,18,114,0,18,37,176,1,2,32,51,400,4,0,3,23,1,3,153,397,240,511,1,0,1,0,2,0,4,57,8,67,6,16,2,11,0,0,0,1,1867,1733
2013-12-22,2013,16,Jaguars,Titans,16,20,TIAA Bank Stadium,79,13,0,outdoors,Tennessee Titans,-4.0,44.0,0,15,22,21,63,0,44,182,1,24,34,237,2,1,17,26,181,1,1,2,11,3,17,226,164,289,346,0,0,0,0,1,1,4,15,1,4,3,11,3,13,1,3,3,4,1461,2139
2013-12-22,2013,16,Chiefs,Colts,7,23,Arrowhead Stadium,22,10,84,outdoors,Kansas City Chiefs,-7.0,46.5,0,18,19,20,155,1,34,135,1,16,28,153,0,1,26,37,241,1,0,5,21,1,9,132,232,287,367,5,2,1,0,3,0,7,65,3,31,1,8,7,18,1,1,1,1,1300,2300
2013-12-22,2013,16,Bengals,Vikings,42,14,Paul Brown Stadium,53,11,80,outdoors,Cincinnati Bengals,-7.5,48.0,1,24,10,37,81,1,17,115,1,27,38,363,4,0,13,27,114,1,3,2,18,4,20,345,94,426,209,1,1,1,1,1,4,6,55,5,40,8,14,0,9,1,2,0,2,2372,1228
2013-12-22,2013,16,Jets,Browns,24,13,MetLife Stadium,70,12,65,outdoors,New York Jets,-1.5,41.5,0,25,19,39,208,1,21,115,1,20,37,214,2,0,18,40,178,0,2,0,0,3,10,214,168,422,283,0,0,0,0,0,2,6,35,3,24,12,18,5,12,0,1,1,2,1963,1637
2013-12-22,2013,16,Bills,Dolphins,19,0,Ralph Wilson Stadium,41,8,79,outdoors,Miami Dolphins,-1.5,42.0,0,18,6,51,203,1,12,14,0,15,25,193,0,1,12,33,135,0,2,1,6,7,46,187,89,390,103,3,0,2,0,1,2,4,31,6,37,7,19,2,14,0,0,0,1,2191,1409
2013-12-22,2013,16,Redskins,Cowboys,23,24,FedExField,65,5,92,outdoors,Dallas Cowboys,-2.5,51.0,0,17,16,28,100,1,23,95,1,21,36,197,1,1,17,27,226,2,1,0,0,2,12,197,214,297,309,0,0,1,1,1,2,8,44,6,42,7,16,4,10,0,1,2,2,2027,1573
2013-12-22,2013,16,Panthers,Saints,17,13,Bank of America Stadium,72,18,84,outdoors,Carolina Panthers,-3.0,44.5,0,10,20,18,81,1,30,126,0,13,22,181,1,1,30,45,281,1,2,4,40,6,42,141,239,222,365,0,0,0,0,1,2,3,26,4,40,0,9,5,18,0,0,0,1,1272,2328
2013-12-22,2013,16,Lions,Giants,20,23,Ford Field,0,0,0,dome,Detroit Lions,-9.0,47.0,0,24,15,36,148,2,21,41,0,25,42,222,0,2,23,42,256,1,1,2,15,2,18,207,238,355,279,1,1,2,1,3,2,7,60,5,30,8,17,6,17,0,0,1,1,2265,1783
2013-12-22,2013,16,Seahawks,Cardinals,10,17,CenturyLink Field,48,6,94,outdoors,Seattle Seahawks,-9.0,42.5,0,10,16,20,103,0,43,139,0,11,27,108,1,1,13,25,178,1,4,4,19,2,10,89,168,192,307,2,1,0,0,2,4,9,102,7,46,2,13,6,19,0,0,0,0,1356,2244
2013-12-22,2013,16,Packers,Steelers,31,38,Lambeau Field,23,13,78,outdoors,Green Bay Packers,-2.0,43.5,1,26,21,30,151,3,29,151,2,21,39,232,1,1,17,29,197,2,1,3,13,1,5,219,192,370,343,1,1,2,1,2,2,9,90,7,58,6,14,2,10,0,0,2,2,2000,1600
2013-12-22,2013,16,Ravens,Patriots,7,41,M&T Bank Stadium,65,8,75,outdoors,Baltimore Ravens,-1.5,45.5,1,19,21,28,121,1,34,142,2,23,42,262,0,3,14,26,172,1,0,4,25,2,14,237,158,358,300,1,1,0,0,4,0,9,83,7,58,5,14,4,13,0,3,0,0,1682,1918
2013-12-22,2013,16,Chargers,Raiders,26,13,Qualcomm Stadium,67,7,45,outdoors,San Diego Chargers,-9.0,50.0,0,24,14,37,148,1,17,59,1,19,29,201,1,1,20,36,206,0,1,1,5,1,0,196,206,344,265,2,2,2,1,3,2,3,24,12,73,6,11,4,13,0,0,1,2,2082,1518
2013-12-22,2013,16,Eagles,Bears,54,11,Lincoln Financial Field,62,11,82,outdoors,Philadelphia Eagles,-3.0,53.5,1,28,18,36,289,4,19,61,0,21,25,230,2,0,22,39,242,1,1,2,5,5,46,225,196,514,257,1,1,3,1,1,2,2,15,2,10,5,9,5,14,1,1,2,3,1820,1780
2013-12-23,2013,16,49ers,Falcons,34,24,"Candlestick Park, San Francisco",60,0,49,outdoors,San Francisco 49ers,-14.5,46.0,1,20,25,30,199,2,20,61,1,13,21,197,1,0,37,48,348,2,2,3,17,1,7,180,341,379,402,0,0,0,0,0,2,7,45,5,37,4,9,8,15,0,0,1,1,1772,1828
